Entry ID,Comments,ID submitter user,Locality,Region,Subregion,Agriculture,Site ,Site description,Context ID,Context description,Altitude,Latitute,Longitude,Exact Site location,Radius,Individual ID,Burial type,Taxon,Taxon common name,Sex,Age category individual,Min. age individual,Max. age individual,Sample type,Min age (95%),Max age (95%),Dating method,14C,14C unc,Period_tags,Period_2,d13C,d13C_err,d15N,d15N_err,Collagen yield,,%C,%N,C/N,Reference,Link,DOI,Publication date
162,,Hudson,"Yoshigo, Aichi",Chubu,Tokai,N,Yoshigo,Shell midden,Yoshigo 500,Lower shell layer,4,34.6815,137.2809,,,500,,Homo sapiens,Human,F,Middle adult,,,,-1500,-800,Pottery+burial posture,,,Late-Final Jomon (Early half?),Late/Final Jomon,-15.5,0.5,11.8,0.5,,,43.4,15.1,3.4,"Kiriyama, K., Kusaka, S. (2017), Prehistoric diet and mortuary practices in the Jomon period: isotopic evidence from human skeletal remains from the Yoshigo shell mound, Journal of Archaeological Science: Reports 11, 200-210.",https://www.sciencedirect.com/science/article/abs/pii/S2352409X16307982,https://doi.org/10.1016/j.jasrep.2016.11.048,2017
163,,Hudson,"Yoshigo, Aichi",Chubu,Tokai,N,Yoshigo,Shell midden,Yoshigo 501,Lower shell layer,4,34.6815,137.2809,,,501,,Homo sapiens,Human,M,Middle adult,,,,-1500,-800,Pottery+burial posture,,,Late-Final Jomon (Early half?),Late/Final Jomon,-14.9,0.5,12.5,0.5,,,45.2,15.3,3.4,"Kiriyama, K., Kusaka, S. (2017), Prehistoric diet and mortuary practices in the Jomon period: isotopic evidence from human skeletal remains from the Yoshigo shell mound, Journal of Archaeological Science: Reports 11, 200-210.",https://www.sciencedirect.com/science/article/abs/pii/S2352409X16307982,https://doi.org/10.1016/j.jasrep.2016.11.048,2017
164,,Hudson,"Yoshigo, Aichi",Chubu,Tokai,N,Yoshigo,Shell midden,Yoshigo 502,Lower shell layer,4,34.6815,137.2809,,,502,,Homo sapiens,Human,F,Middle adult,,,,-1500,-800,Pottery+burial posture,,,Late-Final Jomon (Early half?),Late/Final Jomon,-16.7,0.5,11.5,0.5,,,42.4,14.3,3.5,"Kiriyama, K., Kusaka, S. (2017), Prehistoric diet and mortuary practices in the Jomon period: isotopic evidence from human skeletal remains from the Yoshigo shell mound, Journal of Archaeological Science: Reports 11, 200-210.",https://www.sciencedirect.com/science/article/abs/pii/S2352409X16307982,https://doi.org/10.1016/j.jasrep.2016.11.048,2017
165,,Hudson,"Yoshigo, Aichi",Chubu,Tokai,N,Yoshigo,Shell midden,Yoshigo 508,Lower shell layer,4,34.6815,137.2809,,,508,Extended burial,Homo sapiens,Human,F,Middle adult,,,,-1500,-800,Pottery+burial posture,,,Late-Final Jomon (Early half?),Late/Final Jomon,-17.2,0.5,11.4,0.5,,,43.3,15.2,3.3,"Kiriyama, K., Kusaka, S. (2017), Prehistoric diet and mortuary practices in the Jomon period: isotopic evidence from human skeletal remains from the Yoshigo shell mound, Journal of Archaeological Science: Reports 11, 200-210.",https://www.sciencedirect.com/science/article/abs/pii/S2352409X16307982,https://doi.org/10.1016/j.jasrep.2016.11.048,2017
166,,Hudson,"Yoshigo, Aichi",Chubu,Tokai,N,Yoshigo,Shell midden,Yoshigo 509,Lower shell layer,4,34.6815,137.2809,,,509,,Homo sapiens,Human,M,Middle adult,,,,-1500,-800,Pottery+burial posture,,,Late-Final Jomon (Early half?),Late/Final Jomon,-15.8,0.5,11.9,0.5,,,42.5,14.5,3.4,"Kiriyama, K., Kusaka, S. (2017), Prehistoric diet and mortuary practices in the Jomon period: isotopic evidence from human skeletal remains from the Yoshigo shell mound, Journal of Archaeological Science: Reports 11, 200-210.",https://www.sciencedirect.com/science/article/abs/pii/S2352409X16307982,https://doi.org/10.1016/j.jasrep.2016.11.048,2017
167,,Hudson,"Yoshigo, Aichi",Chubu,Tokai,N,Yoshigo,Shell midden,Yoshigo 512,Lower shell layer,4,34.6815,137.2809,,,512,Extended burial,Homo sapiens,Human,M?,Middle adult,,,,-1500,-800,Pottery+burial posture,,,Late-Final Jomon (Early half?),Late/Final Jomon,-19,0.5,7.9,0.5,,,42.5,15.3,3.3,"Kiriyama, K., Kusaka, S. (2017), Prehistoric diet and mortuary practices in the Jomon period: isotopic evidence from human skeletal remains from the Yoshigo shell mound, Journal of Archaeological Science: Reports 11, 200-210.",https://www.sciencedirect.com/science/article/abs/pii/S2352409X16307982,https://doi.org/10.1016/j.jasrep.2016.11.048,2017
168,,Hudson,"Yoshigo, Aichi",Chubu,Tokai,N,Yoshigo,Shell midden,Yoshigo 522,Lower shell layer,4,34.6815,137.2809,,,522,Extended burial,Homo sapiens,Human,F,Young adult,,,,-1500,-800,Pottery+burial posture,,,Late-Final Jomon (Early half?),Late/Final Jomon,-17,0.5,11,0.5,,,40.2,12.9,3.6,"Kiriyama, K., Kusaka, S. (2017), Prehistoric diet and mortuary practices in the Jomon period: isotopic evidence from human skeletal remains from the Yoshigo shell mound, Journal of Archaeological Science: Reports 11, 200-210.",https://www.sciencedirect.com/science/article/abs/pii/S2352409X16307982,https://doi.org/10.1016/j.jasrep.2016.11.048,2017
169,,Hudson,"Yoshigo, Aichi",Chubu,Tokai,N,Yoshigo,Shell midden,Yoshigo 523,Lower shell layer,4,34.6815,137.2809,,,523,,Homo sapiens,Human,F,Young adult,,,,-1500,-800,Pottery+burial posture,,,Late-Final Jomon (Early half?),Late/Final Jomon,-16.6,0.5,10.5,0.5,,,42.9,14.6,3.4,"Kiriyama, K., Kusaka, S. (2017), Prehistoric diet and mortuary practices in the Jomon period: isotopic evidence from human skeletal remains from the Yoshigo shell mound, Journal of Archaeological Science: Reports 11, 200-210.",https://www.sciencedirect.com/science/article/abs/pii/S2352409X16307982,https://doi.org/10.1016/j.jasrep.2016.11.048,2017
170,,Hudson,"Yoshigo, Aichi",Chubu,Tokai,N,Yoshigo,Shell midden,Yoshigo 527,Lower shell layer,4,34.6815,137.2809,,,527,,Homo sapiens,Human,F,Adult,,,,-1500,-800,Pottery+burial posture,,,Late-Final Jomon (Early half?),Late/Final Jomon,-17.4,0.5,10.8,0.5,,,38.7,12.5,3.6,"Kiriyama, K., Kusaka, S. (2017), Prehistoric diet and mortuary practices in the Jomon period: isotopic evidence from human skeletal remains from the Yoshigo shell mound, Journal of Archaeological Science: Reports 11, 200-210.",https://www.sciencedirect.com/science/article/abs/pii/S2352409X16307982,https://doi.org/10.1016/j.jasrep.2016.11.048,2017
171,,Hudson,"Yoshigo, Aichi",Chubu,Tokai,N,Yoshigo,Shell midden,Yoshigo 530,Lower shell layer,4,34.6815,137.2809,,,530,,Homo sapiens,Human,F,Middle adult,,,,-1500,-800,Pottery+burial posture,,,Late-Final Jomon (Early half?),Late/Final Jomon,-16.4,0.5,11.2,0.5,,,43.2,15.4,3.3,"Kiriyama, K., Kusaka, S. (2017), Prehistoric diet and mortuary practices in the Jomon period: isotopic evidence from human skeletal remains from the Yoshigo shell mound, Journal of Archaeological Science: Reports 11, 200-210.",https://www.sciencedirect.com/science/article/abs/pii/S2352409X16307982,https://doi.org/10.1016/j.jasrep.2016.11.048,2017
172,,Hudson,"Yoshigo, Aichi",Chubu,Tokai,N,Yoshigo,Shell midden,Yoshigo 534,Lower shell layer,4,34.6815,137.2809,,,534,,Homo sapiens,Human,M,Middle adult,,,,-1500,-800,Pottery+burial posture,,,Late-Final Jomon (Early half?),Late/Final Jomon,-16.6,0.5,10.9,0.5,,,37.8,13,3.4,"Kiriyama, K., Kusaka, S. (2017), Prehistoric diet and mortuary practices in the Jomon period: isotopic evidence from human skeletal remains from the Yoshigo shell mound, Journal of Archaeological Science: Reports 11, 200-210.",https://www.sciencedirect.com/science/article/abs/pii/S2352409X16307982,https://doi.org/10.1016/j.jasrep.2016.11.048,2017
173,,Hudson,"Yoshigo, Aichi",Chubu,Tokai,N,Yoshigo,Shell midden,Yoshigo 538,Lower shell layer,4,34.6815,137.2809,,,538,,Homo sapiens,Human,M,Middle adult,,,,-1500,-800,Pottery+burial posture,,,Late-Final Jomon (Early half?),Late/Final Jomon,-16.1,0.5,11.5,0.5,,,43.3,15.2,3.3,"Kiriyama, K., Kusaka, S. (2017), Prehistoric diet and mortuary practices in the Jomon period: isotopic evidence from human skeletal remains from the Yoshigo shell mound, Journal of Archaeological Science: Reports 11, 200-210.",https://www.sciencedirect.com/science/article/abs/pii/S2352409X16307982,https://doi.org/10.1016/j.jasrep.2016.11.048,2017
174,,Hudson,"Yoshigo, Aichi",Chubu,Tokai,N,Yoshigo,Shell midden,Yoshigo 539,Lower shell layer,4,34.6815,137.2809,,,539,,Homo sapiens,Human,F,Adult,,,,-1500,-800,Pottery+burial posture,,,Late-Final Jomon (Early half?),Late/Final Jomon,-16.2,0.5,11,0.5,,,43.6,15.2,3.3,"Kiriyama, K., Kusaka, S. (2017), Prehistoric diet and mortuary practices in the Jomon period: isotopic evidence from human skeletal remains from the Yoshigo shell mound, Journal of Archaeological Science: Reports 11, 200-210.",https://www.sciencedirect.com/science/article/abs/pii/S2352409X16307982,https://doi.org/10.1016/j.jasrep.2016.11.048,2017
175,,Hudson,"Yoshigo, Aichi",Chubu,Tokai,N,Yoshigo,Shell midden,Yoshigo 540,Lower shell layer,4,34.6815,137.2809,,,540,,Homo sapiens,Human,F,Middle adult,,,,-1500,-800,Pottery+burial posture,,,Late-Final Jomon (Early half?),Late/Final Jomon,-17,0.5,10.4,0.5,,,41.9,13.9,3.5,"Kiriyama, K., Kusaka, S. (2017), Prehistoric diet and mortuary practices in the Jomon period: isotopic evidence from human skeletal remains from the Yoshigo shell mound, Journal of Archaeological Science: Reports 11, 200-210.",https://www.sciencedirect.com/science/article/abs/pii/S2352409X16307982,https://doi.org/10.1016/j.jasrep.2016.11.048,2017
176,,Hudson,"Yoshigo, Aichi",Chubu,Tokai,N,Yoshigo,Shell midden,Yoshigo 541,Lower shell layer,4,34.6815,137.2809,,,541,,Homo sapiens,Human,F,Young adult,,,,-1500,-800,Pottery+burial posture,,,Late-Final Jomon (Early half?),Late/Final Jomon,-16.2,0.5,11.2,0.5,,,43.3,15,3.4,"Kiriyama, K., Kusaka, S. (2017), Prehistoric diet and mortuary practices in the Jomon period: isotopic evidence from human skeletal remains from the Yoshigo shell mound, Journal of Archaeological Science: Reports 11, 200-210.",https://www.sciencedirect.com/science/article/abs/pii/S2352409X16307982,https://doi.org/10.1016/j.jasrep.2016.11.048,2017
177,,Hudson,"Yoshigo, Aichi",Chubu,Tokai,N,Yoshigo,Shell midden,Yoshigo 542,Lower shell layer,4,34.6815,137.2809,,,542,,Homo sapiens,Human,F,Middle adult,,,,-1500,-800,Pottery+burial posture,,,Late-Final Jomon (Early half?),Late/Final Jomon,-16.8,0.5,11.1,0.5,,,41.3,13.5,3.6,"Kiriyama, K., Kusaka, S. (2017), Prehistoric diet and mortuary practices in the Jomon period: isotopic evidence from human skeletal remains from the Yoshigo shell mound, Journal of Archaeological Science: Reports 11, 200-210.",https://www.sciencedirect.com/science/article/abs/pii/S2352409X16307982,https://doi.org/10.1016/j.jasrep.2016.11.048,2017
178,,Hudson,"Yoshigo, Aichi",Chubu,Tokai,N,Yoshigo,Shell midden,Yoshigo 558,Lower shell layer,4,34.6815,137.2809,,,558,,Homo sapiens,Human,F,Young adult,,,,-1500,-800,Pottery+burial posture,,,Late-Final Jomon (Early half?),Late/Final Jomon,-16.3,0.5,10.5,0.5,,,42.8,14.4,3.5,"Kiriyama, K., Kusaka, S. (2017), Prehistoric diet and mortuary practices in the Jomon period: isotopic evidence from human skeletal remains from the Yoshigo shell mound, Journal of Archaeological Science: Reports 11, 200-210.",https://www.sciencedirect.com/science/article/abs/pii/S2352409X16307982,https://doi.org/10.1016/j.jasrep.2016.11.048,2017
179,,Hudson,"Yoshigo, Aichi",Chubu,Tokai,,Yoshigo,Shell midden,Yoshigo 560,Lower shell layer,4,34.6815,137.2809,,,560,,Homo sapiens,Human,F,Young adult,,,,-1500,-800,Pottery+burial posture,,,Late-Final Jomon (Early half?),Late/Final Jomon,-15.2,0.5,11.8,0.5,,,43.8,15.5,3.3,"Kiriyama, K., Kusaka, S. (2017), Prehistoric diet and mortuary practices in the Jomon period: isotopic evidence from human skeletal remains from the Yoshigo shell mound, Journal of Archaeological Science: Reports 11, 200-210.",https://www.sciencedirect.com/science/article/abs/pii/S2352409X16307982,https://doi.org/10.1016/j.jasrep.2016.11.048,2017
180,,Hudson,"Yoshigo, Aichi",Chubu,Tokai,,Yoshigo,Shell midden,Yoshigo 561,Lower shell layer,4,34.6815,137.2809,,,561,,Homo sapiens,Human,F,Adolescent,,,,-1500,-800,Pottery+burial posture,,,Late-Final Jomon (Early half?),Late/Final Jomon,-16,0.5,12,0.5,,,39.9,13.1,3.6,"Kiriyama, K., Kusaka, S. (2017), Prehistoric diet and mortuary practices in the Jomon period: isotopic evidence from human skeletal remains from the Yoshigo shell mound, Journal of Archaeological Science: Reports 11, 200-210.",https://www.sciencedirect.com/science/article/abs/pii/S2352409X16307982,https://doi.org/10.1016/j.jasrep.2016.11.048,2017
1,,Hudson,"Inariyama, Aichi",Chubu,Tokai,,Inariyama,Shell mound cemetery,Burial 242,Burial,2,34.7895,137.3512,,,242,Scattered burial,Homo sapiens,Human,M,middle adult,,,Rib,-1280,-930,Radiocarbon,3030,45,Final Jomon,Late/Final Jomon,-17.4,0.5,9.8,0.5,2,,43.4,14.8,3.4,"Kusaka, S., Ikarashi, T., Hyodo, F., Yumoto, T., Katayama, K. (2008) Variability in stable isotope rations in two Late-Final Jomon communities in the Tokai coastal regions and its relationship with sex and ritual tooth ablation. Anthropological Science 116: 1717-181; Kusaka, S., Yamada, Y., Yoneda, M. (2018) Ecological and cultural shifts of hunter-gatherers of the Jomon period paralled with environmental changes American Journal of Physical Anthropology 167: 377-388",https://onlinelibrary.wiley.com/doi/full/10.1002/ajpa.23638,10.1002/ajpa.23638,2008 & 2018
91,,Hudson,"Yoshigo, Aichi",Chubu,Tokai,,Yoshigo,Shell midden,Yoshigo 341,Lower shell layer,4,34.6815,137.2809,,,341,Flexed burial,Homo sapiens,Human,M,Adolescent,,,,-1243,-959,Radiocarbon,3190,40,Late-Final Jomon,Late/Final Jomon,-13.5,0.5,14,0.5,,,42.5,15.2,3.3,"Kiriyama, K., Kusaka, S. (2017), Prehistoric diet and mortuary practices in the Jomon period: isotopic evidence from human skeletal remains from the Yoshigo shell mound, Journal of Archaeological Science: Reports 11, 200-210.",https://www.sciencedirect.com/science/article/abs/pii/S2352409X16307982,https://doi.org/10.1016/j.jasrep.2016.11.048,2017
2,,Hudson,"Inariyama, Aichi",Chubu,Tokai,,Inariyama,Shell mound cemetery,Burial 245,Burial,2,34.7895,137.3512,,,245,Flexed burial,Homo sapiens,Human,F,middle adult,,,Rib,-1220,-930,Radiocarbon,3005,25,Final Jomon,Late/Final Jomon,-18,0.5,9,0.5,3.1,,43.5,15.4,3.3,"Kusaka, S., Ikarashi, T., Hyodo, F., Yumoto, T., Katayama, K. (2008) Variability in stable isotope rations in two Late-Final Jomon communities in the Tokai coastal regions and its relationship with sex and ritual tooth ablation. Anthropological Science 116: 1717-181; Kusaka, S., Yamada, Y., Yoneda, M. (2018) Ecological and cultural shifts of hunter-gatherers of the Jomon period paralled with environmental changes American Journal of Physical Anthropology 167: 377-388",https://onlinelibrary.wiley.com/doi/full/10.1002/ajpa.23638,10.1002/ajpa.23638,2008 & 2018
74,,Hudson,"Yoshigo, Aichi",Chubu,Tokai,,Yoshigo,Shell midden,Yoshigo 295,Lower shell layer,4,34.6815,137.2809,,,295,Flexed burial,Homo sapiens,Human,F,Young adult,,,,-1213,-888,Radiocarbon,2770,50,Late-Final Jomon,Late/Final Jomon,-16.6,0.5,10.4,0.5,,,41.7,14.8,3.3,"Kiriyama, K., Kusaka, S. (2017), Prehistoric diet and mortuary practices in the Jomon period: isotopic evidence from human skeletal remains from the Yoshigo shell mound, Journal of Archaeological Science: Reports 11, 200-210.",https://www.sciencedirect.com/science/article/abs/pii/S2352409X16307982,https://doi.org/10.1016/j.jasrep.2016.11.048,2017
3,,Hudson,"Inariyama, Aichi",Chubu,Tokai,,Inariyama,Shell mound cemetery,Burial 246,Burial,2,34.7895,137.3512,,,246,Flexed burial,Homo sapiens,Human,M,Middle adult,,,Rib,-1200,-890,Radiocarbon,2950,20,Final Jomon,Late/Final Jomon,-17.7,0.5,9.6,0.5,2.4,,42.5,15,3.3,"Kusaka, S., Ikarashi, T., Hyodo, F., Yumoto, T., Katayama, K. (2008) Variability in stable isotope rations in two Late-Final Jomon communities in the Tokai coastal regions and its relationship with sex and ritual tooth ablation. Anthropological Science 116: 1717-181; Kusaka, S., Yamada, Y., Yoneda, M. (2018) Ecological and cultural shifts of hunter-gatherers of the Jomon period paralled with environmental changes American Journal of Physical Anthropology 167: 377-388",https://onlinelibrary.wiley.com/doi/full/10.1002/ajpa.23638,10.1002/ajpa.23638,2008 & 2018
4,,Hudson,"Inariyama, Aichi",Chubu,Tokai,,Inariyama,Shell mound cemetery,Burial 228,Burial,2,34.7895,137.3512,,,228,Flexed burial,Homo sapiens,Human,M,Adolescent,,,Rib,-1130,-840,Radiocarbon,2920,35,Final Jomon,Late/Final Jomon,-18.2,0.5,8.5,0.5,3,,43.8,15.5,3.3,"Kusaka, S., Ikarashi, T., Hyodo, F., Yumoto, T., Katayama, K. (2008) Variability in stable isotope rations in two Late-Final Jomon communities in the Tokai coastal regions and its relationship with sex and ritual tooth ablation. Anthropological Science 116: 1717-181; Kusaka, S., Yamada, Y., Yoneda, M. (2018) Ecological and cultural shifts of hunter-gatherers of the Jomon period paralled with environmental changes American Journal of Physical Anthropology 167: 377-388",https://onlinelibrary.wiley.com/doi/full/10.1002/ajpa.23638,10.1002/ajpa.23638,2008 & 2018
67,,Hudson,"Yoshigo, Aichi",Chubu,Tokai,,Yoshigo,Shell midden,Yoshigo 281,Lower shell layer,4,34.6815,137.2809,,,281,Flexed burial,Homo sapiens,Human,F,Middle adult,,,,-1129,-889,Radiocarbon,2900,45,Late-Final Jomon,Late/Final Jomon,-19.3,0.5,7.7,0.5,,,42.6,14.7,3.4,"Kiriyama, K., Kusaka, S. (2017), Prehistoric diet and mortuary practices in the Jomon period: isotopic evidence from human skeletal remains from the Yoshigo shell mound, Journal of Archaeological Science: Reports 11, 200-210.",https://www.sciencedirect.com/science/article/abs/pii/S2352409X16307982,https://doi.org/10.1016/j.jasrep.2016.11.048,2017
54,,Hudson,"Ikawazu, Aichi",Chubu,Tokai,,Ikawazu,Cemetery,Ikawazu 15 (1922),,14,34.6453,137.1475,,,Ikawazu 15 (1922),,Homo sapiens,Human,M,Young adult,,,Rib,-1116,-910,Radiocarbon,3130,20,Final Jomon,Late/Final Jomon,-15.1,0.5,13.2,0.5,,,42.6,15,3.3,"Kusaka, S., Saso, A., Yoneda, M. (2015), Radiocarbon dating and carbon and nitrogen isotope analysis on human skeletal remains from Koh and Ikawazu sites of the Jomon period. Anthropological Science (Japanese Series) 123: 31-40.",https://www.jstage.jst.go.jp/article/asj/123/1/123_150414/_article/-char/en,https://doi.org/10.1537/asj.150414,2015
5,,Hudson,"Inariyama, Aichi",Chubu,Tokai,Y,Inariyama,Shell mound cemetery,Burial 249,Burial,2,34.7895,137.3512,,,249,Flexed burial,Homo sapiens,Human,M,Middle adult,,,Rib,-1030,-810,Radiocarbon,2880,20,Final Jomon,Late/Final Jomon,-18,0.5,9.3,0.5,1.7,,42.2,14.7,3.3,"Kusaka, S., Ikarashi, T., Hyodo, F., Yumoto, T., Katayama, K. (2008) Variability in stable isotope rations in two Late-Final Jomon communities in the Tokai coastal regions and its relationship with sex and ritual tooth ablation. Anthropological Science 116: 1717-181; Kusaka, S., Yamada, Y., Yoneda, M. (2018) Ecological and cultural shifts of hunter-gatherers of the Jomon period paralled with environmental changes American Journal of Physical Anthropology 167: 377-388",https://onlinelibrary.wiley.com/doi/full/10.1002/ajpa.23638,10.1002/ajpa.23638,2008 & 2018
6,,Hudson,"Inariyama, Aichi",Chubu,Tokai,Y,Inariyama,Shell mound cemetery,Burial 230,Burial,2,34.7895,137.3512,,,230,Flexed burial,Homo sapiens,Human,F,Young adult,,,Rib,-1010,-810,Radiocarbon,2850,20,Final Jomon,Late/Final Jomon,-18.5,0.5,8.7,0.5,1.6,,44.7,15.1,3.5,"Kusaka, S., Ikarashi, T., Hyodo, F., Yumoto, T., Katayama, K. (2008) Variability in stable isotope rations in two Late-Final Jomon communities in the Tokai coastal regions and its relationship with sex and ritual tooth ablation. Anthropological Science 116: 1717-181; Kusaka, S., Yamada, Y., Yoneda, M. (2018) Ecological and cultural shifts of hunter-gatherers of the Jomon period paralled with environmental changes American Journal of Physical Anthropology 167: 377-388",https://onlinelibrary.wiley.com/doi/full/10.1002/ajpa.23638,10.1002/ajpa.23638,2008 & 2018
7,,Hudson,"Inariyama, Aichi",Chubu,Tokai,Y,Inariyama,Shell mound cemetery,Burial 217,Burial,2,34.7895,137.3512,,,217,Flexed burial,Homo sapiens,Human,F,Young adult,,,Rib,-1000,-800,Radiocarbon,2870,25,Final Jomon,Late/Final Jomon,-17,0.5,9.7,0.5,2.5,,42.7,15,3.3,"Kusaka, S., Ikarashi, T., Hyodo, F., Yumoto, T., Katayama, K. (2008) Variability in stable isotope rations in two Late-Final Jomon communities in the Tokai coastal regions and its relationship with sex and ritual tooth ablation. Anthropological Science 116: 1717-181; Kusaka, S., Yamada, Y., Yoneda, M. (2018) Ecological and cultural shifts of hunter-gatherers of the Jomon period paralled with environmental changes American Journal of Physical Anthropology 167: 377-388",https://onlinelibrary.wiley.com/doi/full/10.1002/ajpa.23638,10.1002/ajpa.23638,2008 & 2018
8,,Hudson,"Inariyama, Aichi",Chubu,Tokai,Y,Inariyama,Shell mound cemetery,Burial 244,Burial,2,34.7895,137.3512,,,244,Flexed burial,Homo sapiens,Human,M,Middle adult,,,Rib,-980,-780,Radiocarbon,2770,40,Final Jomon,Late/Final Jomon,-19.1,0.5,6.3,0.5,3.5,,43.6,15.2,3.3,"Kusaka, S., Ikarashi, T., Hyodo, F., Yumoto, T., Katayama, K. (2008) Variability in stable isotope rations in two Late-Final Jomon communities in the Tokai coastal regions and its relationship with sex and ritual tooth ablation. Anthropological Science 116: 1717-181; Kusaka, S., Yamada, Y., Yoneda, M. (2018) Ecological and cultural shifts of hunter-gatherers of the Jomon period paralled with environmental changes American Journal of Physical Anthropology 167: 377-388",https://onlinelibrary.wiley.com/doi/full/10.1002/ajpa.23638,10.1002/ajpa.23638,2008 & 2018
9,,Hudson,"Inariyama, Aichi",Chubu,Tokai,Y,Inariyama,Shell mound cemetery,Burial 212,Burial,2,34.7895,137.3512,,,212,Scattered burial,Homo sapiens,Human,M,Young adult,,,Rib,-980,-790,Radiocarbon,2835,25,Final Jomon,Late/Final Jomon,-17.6,0.5,9.9,0.5,2.1,,43.7,15.1,3.4,"Kusaka, S., Ikarashi, T., Hyodo, F., Yumoto, T., Katayama, K. (2008) Variability in stable isotope rations in two Late-Final Jomon communities in the Tokai coastal regions and its relationship with sex and ritual tooth ablation. Anthropological Science 116: 1717-181; Kusaka, S., Yamada, Y., Yoneda, M. (2018) Ecological and cultural shifts of hunter-gatherers of the Jomon period paralled with environmental changes American Journal of Physical Anthropology 167: 377-388",https://onlinelibrary.wiley.com/doi/full/10.1002/ajpa.23638,10.1002/ajpa.23638,2008 & 2018
10,,Hudson,"Inariyama, Aichi",Chubu,Tokai,Y,Inariyama,Shell mound cemetery,Burial 222,Burial,2,34.7895,137.3512,,,222,Flexed burial,Homo sapiens,Human,M,Young adult,,,Long bone,-970,-790,Radiocarbon,2815,20,Final Jomon,Late/Final Jomon,-17.9,0.5,9.2,0.5,3.3,,42.9,14.9,3.4,"Kusaka, S., Ikarashi, T., Hyodo, F., Yumoto, T., Katayama, K. (2008) Variability in stable isotope rations in two Late-Final Jomon communities in the Tokai coastal regions and its relationship with sex and ritual tooth ablation. Anthropological Science 116: 1717-181; Kusaka, S., Yamada, Y., Yoneda, M. (2018) Ecological and cultural shifts of hunter-gatherers of the Jomon period paralled with environmental changes American Journal of Physical Anthropology 167: 377-388",https://onlinelibrary.wiley.com/doi/full/10.1002/ajpa.23638,10.1002/ajpa.23638,2008 & 2018
11,,Hudson,"Inariyama, Aichi",Chubu,Tokai,Y,Inariyama,Shell mound cemetery,Burial 223,Burial,2,34.7895,137.3512,,,223,Flexed burial,Homo sapiens,Human,M,Young adult,,,Rib,-970,-780,Radiocarbon,2815,20,Final Jomon,Late/Final Jomon,-17.6,0.5,9.8,0.5,3.1,,45.5,16.1,3.3,"Kusaka, S., Ikarashi, T., Hyodo, F., Yumoto, T., Katayama, K. (2008) Variability in stable isotope rations in two Late-Final Jomon communities in the Tokai coastal regions and its relationship with sex and ritual tooth ablation. Anthropological Science 116: 1717-181; Kusaka, S., Yamada, Y., Yoneda, M. (2018) Ecological and cultural shifts of hunter-gatherers of the Jomon period paralled with environmental changes American Journal of Physical Anthropology 167: 377-388",https://onlinelibrary.wiley.com/doi/full/10.1002/ajpa.23638,10.1002/ajpa.23638,2008 & 2018
56,,Hudson,"IKawazu, Aichi",Chubu,Tokai,,Ikawazu,Cemetery,Ikawazu 22 (1922),,14,34.6453,137.1475,,,Ikawazu 22 (1922),,Homo sapiens,Human,F,15-20,,,R femur,-917,-800,Radiocarbon,2935,20,Final Jomon,Late/Final Jomon,-16.3,0.5,10.9,0.5,,,43.1,15.3,3.3,"Kusaka, S., Saso, A., Yoneda, M. (2015), Radiocarbon dating and carbon and nitrogen isotope analysis on human skeletal remains from Koh and Ikawazu sites of the Jomon period. Anthropological Science (Japanese Series) 123: 31-40.",https://www.jstage.jst.go.jp/article/asj/123/1/123_150414/_article/-char/en,https://doi.org/10.1537/asj.150414,2015
13,,Hudson,"Inariyama, Aichi",Chubu,Tokai,,Inariyama,Shell mound cemetery,Burial 225,Burial,2,34.7895,137.3512,,,225,Scattered burial,Homo sapiens,Human,F,Adolescent,,,Long bone,-910,-740,Radiocarbon,2760,25,Final Jomon,Late/Final Jomon,-17.4,0.5,8.9,0.5,2.7,,42.1,14.6,3.4,"Kusaka, S., Ikarashi, T., Hyodo, F., Yumoto, T., Katayama, K. (2008) Variability in stable isotope rations in two Late-Final Jomon communities in the Tokai coastal regions and its relationship with sex and ritual tooth ablation. Anthropological Science 116: 1717-181; Kusaka, S., Yamada, Y., Yoneda, M. (2018) Ecological and cultural shifts of hunter-gatherers of the Jomon period paralled with environmental changes American Journal of Physical Anthropology 167: 377-388",https://onlinelibrary.wiley.com/doi/full/10.1002/ajpa.23638,10.1002/ajpa.23638,2008 & 2018
12,,Hudson,"Inariyama, Aichi",Chubu,Tokai,,Inariyama,Shell mound cemetery,Burial 211,Burial,2,34.7895,137.3512,,,211,Flexed burial,Homo sapiens,Human,F,Middle adult,,,Rib,-800,-480,Radiocarbon,2635,35,Final Jomon,Late/Final Jomon,-17.6,0.5,9.4,0.5,1.9,,42.2,14.6,3.4,"Kusaka, S., Ikarashi, T., Hyodo, F., Yumoto, T., Katayama, K. (2008) Variability in stable isotope rations in two Late-Final Jomon communities in the Tokai coastal regions and its relationship with sex and ritual tooth ablation. Anthropological Science 116: 1717-181; Kusaka, S., Yamada, Y., Yoneda, M. (2018) Ecological and cultural shifts of hunter-gatherers of the Jomon period paralled with environmental changes American Journal of Physical Anthropology 167: 377-388",https://onlinelibrary.wiley.com/doi/full/10.1002/ajpa.23638,10.1002/ajpa.23638,2008 & 2018
